,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature
685,2,1,120,45,55,7.5,1000,25
686,4,6,140,60,90,6.5,700,25
687,1,4,55,40,20,6.0,600,35
688,1,0,125,60,125,6.5,1000,35
689,0,0,110,80,60,7.5,600,30
690,4,0,115,55,60,6.0,800,25
691,4,4,75,50,60,6.0,800,25
692,2,5,120,60,55,7.5,800,25
693,2,1,150,65,55,7.5,700,30
694,0,0,25,55,30,6.0,800,30
695,1,0,130,70,125,7.0,900,20
696,4,0,130,60,55,5.5,600,20
697,4,6,145,65,90,6.5,700,20
698,4,0,120,55,60,6.0,800,25
699,2,1,70,60,55,6.0,700,25
700,4,0,105,50,55,7.5,900,20
701,1,0,50,35,35,7.5,400,25
702,2,1,130,80,55,6.0,500,20
703,4,0,50,30,30,7.5,600,35
704,2,5,115,65,40,7.0,800,25
705,2,0,80,55,105,7.0,1100,25
706,4,4,60,40,55,7.5,900,30
707,1,0,130,80,140,6.5,900,20
708,1,0,145,70,145,7.0,1000,35
709,4,6,150,65,80,7.0,800,20
710,4,0,25,20,40,5.5,1500,20
711,0,0,100,80,80,8.0,500,30
712,4,0,105,25,45,7.5,1000,30
713,2,5,115,45,65,7.5,800,25
714,4,0,150,60,45,5.5,600,30
715,1,0,65,50,40,6.5,700,25
716,2,1,100,75,55,7.5,800,15
717,2,1,100,70,45,7.0,900,20
718,4,6,135,65,100,6.5,700,25
719,2,1,100,60,45,7.0,900,20
720,1,4,115,40,55,7.5,1300,25
721,0,0,60,30,25,6.0,500,25
722,1,4,120,60,60,6.0,1400,30
723,4,4,90,55,130,7.5,800,30
724,2,0,100,55,110,7.0,1400,30
725,4,4,75,55,60,6.0,800,25
726,4,4,60,55,45,7.0,800,25
727,4,0,110,40,55,7.5,900,25
728,1,4,80,55,40,6.5,1100,30
729,2,1,105,75,55,7.5,800,15
730,1,0,140,70,140,6.5,900,20
731,4,0,100,55,60,6.0,800,25
732,2,1,115,75,50,7.5,1000,25
733,4,4,80,40,130,7.0,700,25
734,2,3,20,20,25,6.0,800,30
735,0,0,80,35,25,6.5,600,30
736,1,0,120,85,120,6.5,1000,35
737,0,0,65,40,20,7.0,700,35
738,4,4,70,50,60,6.0,800,25
739,4,0,140,65,50,6.0,500,20
740,2,1,100,60,50,7.5,600,20
741,2,1,95,55,50,7.5,600,20
742,2,5,135,45,65,7.5,800,25
743,4,4,95,40,140,6.0,700,30
744,4,0,145,60,55,5.5,600,20
745,2,5,100,50,50,7.0,800,25
746,1,0,70,60,60,6.0,600,20
747,2,0,80,60,105,7.5,1500,25
748,1,0,120,65,145,7.0,1000,25
749,1,4,110,45,50,7.0,1000,25
750,4,0,130,65,40,6.0,600,20
751,2,5,105,70,55,7.5,800,25
752,2,5,105,80,45,7.5,900,30
753,1,0,45,30,20,6.5,600,35
754,2,5,105,55,50,6.0,800,25
755,3,0,130,80,150,7.0,1400,30
756,4,4,85,55,125,7.0,700,20
757,3,0,120,80,135,6.5,1000,20
758,4,4,65,45,55,7.5,900,30
759,3,0,105,50,60,5.5,700,35
760,3,0,120,75,135,6.5,1300,35
761,0,4,60,55,45,7.0,500,25
762,0,0,25,55,25,6.5,600,25
763,4,0,130,80,60,7.5,500,25
764,2,0,50,30,40,6.5,600,30
765,1,0,145,65,135,6.0,1000,35
766,0,0,110,65,60,7.5,600,15
767,1,4,120,45,45,6.5,1100,30
768,4,0,105,40,55,7.5,900,25
769,2,1,115,40,50,7.0,900,20
770,0,4,75,55,55,7.5,600,30
771,4,2,20,45,30,6.5,800,25
772,1,4,90,45,50,7.0,1000,25
773,0,0,110,70,60,8.5,600,20
774,2,1,95,45,50,6.5,1000,25
775,4,4,75,60,45,6.0,800,25
776,2,5,120,60,60,7.0,900,30
777,2,5,150,50,60,7.0,1000,35
778,0,4,80,50,55,7.5,600,30
779,2,5,115,40,55,7.5,900,30
780,4,0,115,40,45,6.5,900,25
781,3,0,120,55,55,6.0,800,40
782,4,6,140,75,95,7.0,800,20
783,2,1,25,40,25,7.0,1000,20
784,2,5,115,80,45,7.5,900,30
785,3,0,60,35,40,6.5,800,30
786,0,0,25,40,25,6.5,800,30
787,3,0,145,70,140,7.5,1200,20
788,2,5,105,55,55,7.5,900,30
789,3,6,115,55,40,7.0,800,20
790,3,0,120,70,145,6.5,1000,20
791,4,6,145,65,80,7.0,800,20
792,1,4,50,55,50,7.5,900,25
793,1,4,120,45,50,7.0,1000,25
794,3,0,125,80,145,7.0,1100,35
795,0,0,70,30,30,6.0,500,25
796,4,6,145,60,95,7.0,800,20
797,0,0,40,30,20,6.0,300,20
798,0,0,75,30,25,6.0,500,25
799,1,0,140,60,120,6.0,900,20
800,2,5,140,45,65,7.5,800,25
801,4,2,20,50,30,7.0,800,25
802,2,5,130,40,60,7.0,1000,35
803,1,0,40,20,25,6.5,600,35
804,1,4,95,60,50,7.5,1100,30
805,1,0,130,90,150,6.0,900,30
806,3,0,140,65,150,6.5,1000,30
807,4,0,125,60,50,5.5,500,25
808,2,0,20,35,25,6.5,600,30
809,4,0,115,60,50,7.5,900,15
810,0,0,25,45,30,6.5,700,30
811,4,6,120,70,100,6.5,700,20
812,4,6,150,75,100,6.5,700,30
813,2,0,40,25,20,7.5,600,30
814,3,6,100,60,50,7.5,900,15
815,2,5,110,75,55,7.5,800,25
816,1,4,120,50,55,7.5,1100,30
817,1,0,125,65,130,7.0,900,20
818,2,5,150,60,70,6.0,900,30
819,1,0,45,25,25,6.5,500,30
820,3,0,120,60,150,7.5,1200,20
821,3,0,150,60,125,6.5,1300,35
822,2,1,120,75,55,7.5,500,20
823,2,1,150,60,50,7.0,600,25
824,4,0,120,40,45,6.5,900,25
825,2,3,45,25,25,6.5,700,25
826,4,0,110,55,40,6.5,900,15
827,4,0,135,75,60,7.0,500,30
828,3,0,120,50,50,5.5,700,35
829,1,4,105,45,45,6.5,1100,30
830,2,5,135,60,70,6.0,900,30
831,0,4,55,30,20,6.5,600,20
832,4,0,125,75,45,7.0,500,20
833,2,1,105,50,40,6.5,1000,25
834,1,0,75,60,60,6.0,600,20
835,3,0,50,35,40,6.5,800,30
836,4,0,150,60,50,5.5,500,25
837,4,4,75,45,45,6.5,900,30
838,2,1,135,80,45,7.0,700,30
839,2,1,110,40,50,7.0,900,20
840,1,0,40,40,35,6.0,400,25
841,2,5,110,65,55,6.5,800,25
842,4,4,80,50,50,7.0,800,25
843,0,4,80,45,55,7.5,600,30
844,4,0,105,40,45,6.5,900,25
845,0,0,125,60,75,6.5,1000,35
846,2,1,110,55,50,7.5,1000,25
847,2,3,25,15,25,6.5,900,25
848,1,0,150,65,125,6.5,1000,25
849,4,0,150,80,50,7.5,600,25
850,2,5,135,45,55,6.5,900,30
851,1,0,120,80,145,7.0,1000,35
852,1,4,105,45,40,6.5,1300,25
853,4,0,40,25,30,7.0,500,30
854,3,0,40,40,25,7.0,900,35
855,2,5,115,75,60,6.0,900,30
856,4,4,95,45,125,6.5,800,25
857,0,0,105,60,60,7.5,500,10
858,2,1,75,45,45,6.5,600,20
859,4,0,100,30,45,6.5,800,35
860,2,5,115,80,50,7.0,1000,35
861,0,4,35,30,25,7.0,600,35
862,3,0,60,40,30,7.0,900,35
863,4,0,120,70,60,6.5,500,20
864,0,4,60,30,25,6.5,700,20
865,0,4,60,50,50,7.0,500,25
866,1,0,60,30,30,7.0,600,35
867,1,0,145,70,135,6.0,1000,25
868,0,4,35,25,20,6.5,500,30
869,4,4,80,45,125,6.5,800,25
870,1,0,125,65,135,6.0,1000,35
871,2,5,110,70,55,7.5,800,25
872,2,4,50,20,25,5.5,400,20
873,3,6,105,50,40,6.5,700,15
874,2,3,30,25,35,6.5,800,30
875,2,1,100,45,45,6.5,600,20
876,1,0,40,20,30,7.0,500,30
877,4,0,150,80,60,7.5,500,25
878,2,1,120,60,55,7.5,800,15
879,2,3,30,20,30,6.0,700,25
880,1,4,105,55,50,7.5,1500,35
881,1,0,60,55,75,5.5,1000,35
882,4,0,125,75,50,7.0,600,30
883,4,0,130,70,55,6.5,600,25
884,4,6,135,70,100,6.5,700,20
885,1,0,60,40,20,6.5,400,25
886,2,1,80,60,55,6.0,700,25
887,1,0,55,20,25,6.5,600,35
888,2,0,75,60,100,7.5,1200,20
889,1,0,65,40,50,7.0,600,20
890,3,0,35,50,25,6.0,900,15
891,2,1,100,40,40,6.0,500,15
892,4,0,135,70,60,6.5,500,20
893,2,5,110,80,50,7.0,1000,35
894,3,0,140,80,120,7.5,1200,30
895,2,1,115,75,45,7.0,500,15
896,0,0,65,35,20,7.0,500,30
897,1,0,55,50,60,6.5,1000,25
898,4,0,140,80,40,7.5,500,20
899,1,4,85,50,50,7.0,1200,35
900,3,0,120,65,150,6.5,1000,30
901,0,4,60,50,60,6.0,500,15
902,1,0,55,50,70,6.5,900,30
903,3,0,150,60,135,7.0,1400,30
904,3,0,145,60,140,7.0,1100,25
905,3,0,140,60,125,6.5,1300,35
906,1,0,50,45,75,6.5,1000,35
907,0,0,145,75,70,8.0,1200,35
908,3,0,145,60,130,6.5,1000,30
909,2,1,115,60,40,6.5,800,15
910,1,4,85,45,55,7.5,1500,35
911,4,4,100,60,120,6.5,800,20
912,4,4,80,55,55,7.5,900,30
913,4,6,140,70,90,6.5,700,30
914,3,0,120,70,140,7.5,1200,20
915,4,0,130,65,50,6.0,500,20
916,0,4,60,40,40,6.0,500,15
917,4,0,130,75,50,7.0,600,30
918,0,0,80,35,20,7.0,500,30
919,2,1,80,45,40,6.5,1000,25
920,0,0,145,80,60,8.5,1000,25
921,3,0,145,60,135,7.0,1400,30
922,2,1,120,80,50,7.5,600,25
923,1,0,55,20,40,6.0,600,35
924,1,0,65,40,45,6.5,700,25
925,3,0,145,75,135,6.5,1300,35
926,4,0,140,70,45,6.5,500,25
927,3,0,145,80,150,7.0,1400,30
928,1,0,145,60,130,7.0,900,30
929,2,4,45,20,20,5.5,300,20
930,0,0,130,75,65,8.0,1000,30
931,4,4,60,55,50,7.5,900,30
932,3,0,135,75,150,7.0,1100,25
933,1,0,130,65,120,6.5,1000,35
934,0,4,80,55,40,6.5,600,20
935,4,6,135,70,80,7.0,800,30
936,4,6,35,45,25,6.5,700,30
937,1,0,70,40,55,7.5,500,15
938,4,4,75,60,40,6.5,900,30
939,0,4,40,25,25,6.5,600,30
940,4,0,105,50,60,6.0,800,25
941,2,1,20,35,20,6.5,900,25
942,4,0,30,25,40,6.0,1600,25
943,4,4,90,60,125,7.0,700,30
944,3,0,110,55,55,6.0,800,40
945,0,0,50,30,25,6.0,400,20
946,0,0,150,70,70,7.5,1200,30
947,2,1,120,40,55,7.5,800,15
948,2,1,80,45,45,6.5,600,20
949,3,1,20,35,15,6.5,800,25
950,2,1,75,55,40,6.5,800,15
951,2,4,40,25,30,6.0,300,25
952,4,4,80,45,50,7.0,800,25
953,2,1,90,60,55,6.0,700,25
954,2,0,50,25,35,6.0,500,25
955,4,4,100,40,120,6.0,700,20
956,1,0,75,55,50,7.5,700,25
957,2,5,100,45,50,6.0,800,25
958,4,0,145,65,55,6.0,600,30
959,0,0,120,80,70,8.5,1100,35
960,1,4,85,55,45,7.0,1000,25
961,2,0,100,50,105,6.5,1300,25
962,2,1,145,75,60,6.0,700,30
963,1,0,140,75,140,6.5,900,30
964,0,0,70,40,20,7.0,700,35
965,1,4,85,45,50,7.0,1000,25
966,3,0,135,65,145,7.5,1200,30
967,0,0,20,50,35,7.5,700,30
968,2,1,110,60,60,6.0,700,25
969,1,0,150,65,135,6.0,1000,35
970,4,4,65,50,40,6.5,900,30
971,2,1,75,50,45,7.0,500,15
972,0,0,20,60,20,7.0,600,30
973,4,0,125,70,45,6.5,500,25
974,1,0,70,45,40,6.5,500,15
975,0,0,130,65,70,7.0,1000,30
976,0,0,115,65,60,7.5,600,15
977,1,0,120,90,150,6.0,900,30
978,2,1,135,75,40,6.5,600,25
979,1,0,150,70,135,6.0,1000,25
980,2,5,115,65,55,6.5,800,25
981,1,0,45,35,20,6.5,500,30
982,2,5,135,45,75,6.5,1000,35
983,0,0,25,50,35,7.5,700,30
984,2,1,60,60,60,7.5,800,15
985,2,1,85,50,45,7.0,500,15
986,2,5,150,55,65,7.5,800,25
987,4,4,75,40,55,7.5,900,30
988,2,1,65,60,60,7.5,800,15
989,4,0,130,65,60,6.0,500,25
990,4,4,80,40,125,6.5,800,30
991,4,4,75,55,50,7.5,900,30
992,3,0,125,65,120,6.5,1300,25
993,1,0,135,90,135,6.5,900,30
994,3,0,140,70,135,7.5,1500,25
995,0,0,130,75,80,8.0,1200,20
996,1,0,45,55,65,5.5,900,30
997,1,0,55,30,30,7.0,600,35
998,2,5,125,50,55,6.5,900,30
999,1,0,120,90,130,6.0,1000,35
1000,2,5,105,70,40,6.0,800,25
1001,0,0,20,50,40,7.0,600,25
1002,4,0,50,25,25,7.0,500,30
1003,2,2,25,20,10,7.0,800,35
1004,4,6,130,75,85,6.5,700,20
1005,4,0,100,30,55,7.0,900,35
1006,2,1,120,65,50,7.0,500,15
1007,2,0,55,30,35,6.5,600,30
1008,0,0,75,35,20,7.0,500,30
1009,3,0,120,65,140,7.5,1500,35
1010,1,4,80,60,45,7.0,1200,35
1011,3,0,130,75,145,6.5,1300,25
1012,0,0,130,70,75,7.5,1100,35
1013,0,0,125,60,70,6.5,1100,30
1014,2,5,110,70,60,7.0,900,30
1015,1,0,50,25,20,6.5,400,25
1016,2,2,20,15,5,6.5,700,30
1017,4,0,145,75,50,7.0,600,30
1018,1,0,130,65,130,7.0,900,20
1019,1,0,135,85,145,7.0,1000,25
1020,2,1,95,50,40,6.5,600,20
1021,2,5,145,40,75,6.5,1000,35
1022,4,6,140,80,85,6.5,700,30
1023,2,5,105,75,40,7.0,800,25
1024,2,5,120,40,65,6.5,800,25
1025,2,5,110,60,45,6.5,900,30
1026,2,5,105,55,60,7.0,1000,35
1027,0,0,20,45,25,6.5,800,30
1028,2,1,60,55,55,7.0,700,25
1029,4,0,50,20,25,6.5,400,25
1030,4,0,50,30,25,7.5,600,35
1031,2,1,90,50,40,6.5,600,20
1032,2,0,40,30,40,7.0,700,30
1033,4,4,90,50,135,7.5,800,25
1034,2,1,85,55,50,7.5,600,20
1035,4,0,125,60,40,5.5,500,20
1036,0,0,145,65,70,7.0,1000,30
1037,2,5,145,50,55,6.5,900,30
1038,0,0,20,45,30,6.5,700,30
1039,0,0,25,50,40,7.0,600,25
1040,3,0,100,50,50,5.5,700,35
1041,2,1,75,50,40,6.5,600,20
1042,2,5,145,60,75,7.5,1000,35
1043,0,0,120,65,80,8.0,500,15
1044,4,6,120,80,80,7.0,800,20
1045,1,0,120,65,135,6.0,1000,35
1046,1,0,150,75,120,6.5,1000,35
1047,4,6,125,60,95,7.0,800,20
1048,0,0,105,60,75,7.5,600,10
1049,2,0,55,25,40,7.0,500,25
1050,0,0,30,55,20,7.5,700,30
1051,4,4,65,55,45,7.0,800,25
1052,4,0,125,65,40,6.0,600,20
1053,3,1,20,30,20,6.0,700,20
1054,3,0,120,65,135,7.0,1100,35
1055,1,0,140,70,135,6.0,1000,25
1056,3,0,30,50,30,7.0,900,15
1057,3,0,130,70,145,6.5,1000,20
1058,3,0,100,60,50,6.5,900,40
1059,2,5,140,60,55,6.5,900,30
1060,2,0,40,25,25,6.5,700,30
1061,2,0,60,25,35,6.0,500,25
1062,1,0,70,55,55,7.5,500,15
1063,2,1,125,60,40,6.0,500,20
1064,4,6,120,80,100,6.5,700,25
1065,1,0,50,35,30,7.5,600,35
1066,4,4,80,50,135,7.5,800,25
1067,0,0,140,70,60,7.5,1200,25
1068,2,1,85,60,50,7.5,800,15
1069,3,0,50,40,35,7.0,900,35
1070,2,0,95,50,115,6.5,1300,35
1071,1,0,60,25,40,6.0,500,30
1072,0,4,65,60,45,7.0,500,25
1073,4,4,60,45,50,7.0,800,25
1074,1,0,65,55,50,7.5,700,25
1075,2,1,110,65,50,7.0,500,15
1076,1,4,90,60,45,7.0,1200,35
1077,4,6,125,70,85,6.5,700,25
1078,2,5,105,40,55,7.5,900,30
1079,1,0,145,60,120,6.0,900,20
1080,1,0,125,85,135,6.5,900,20
1081,2,5,140,55,70,7.0,900,30
1082,2,1,65,45,40,6.5,1000,25
1083,2,0,20,25,40,6.5,600,30
1084,3,6,115,50,50,6.5,700,15
1085,1,4,85,45,45,6.5,1100,30
1086,4,4,65,40,40,6.0,800,25
1087,4,0,100,50,40,6.5,900,20
1088,2,5,130,50,50,7.0,800,25
1089,4,6,140,70,100,6.5,700,20
1090,2,5,150,55,70,7.0,900,30
1091,2,5,110,45,50,6.0,800,25
1092,2,5,105,75,45,6.5,900,30
1093,4,0,130,70,60,6.5,500,20
1094,4,0,115,45,40,6.5,900,20
1095,4,4,95,60,130,7.5,800,25
1096,0,0,125,65,80,7.0,1100,20
1097,2,1,105,60,45,7.0,700,25
1098,2,5,120,65,65,7.5,1000,35
1099,2,1,25,40,20,7.0,1000,25
1100,3,0,105,50,55,5.5,700,40
1101,1,4,85,50,60,6.0,1000,25
1102,2,5,115,80,40,6.0,800,25
1103,3,0,130,60,130,6.5,1000,30
1104,4,0,120,25,45,7.5,1000,30
1105,3,6,115,60,45,7.5,900,15
1106,3,6,100,55,40,7.0,800,20
1107,2,3,35,30,35,5.5,700,25
1108,3,0,125,60,130,6.5,1000,30
1109,1,0,55,35,30,7.5,600,35
1110,4,6,120,70,85,6.5,700,25
1111,3,0,40,45,20,7.5,800,20
1112,3,0,150,75,120,7.0,1400,20
1113,1,0,55,25,40,6.0,500,30
1114,2,3,25,30,35,5.5,700,25
1115,3,0,125,70,150,6.5,1300,35
1116,2,3,50,20,20,6.0,600,20
1117,1,4,105,40,40,6.0,1000,25
1118,0,0,115,80,75,7.5,500,30
1119,2,1,70,60,60,7.5,800,15
1120,1,0,135,90,140,7.0,1000,25
1121,2,1,105,75,50,7.5,1000,25
1122,1,4,115,40,40,6.0,1000,25
1123,1,0,75,60,45,7.0,700,25
1124,4,0,110,50,55,7.5,900,20
1125,1,0,140,85,135,6.5,900,20
1126,3,0,145,65,120,6.5,1300,25
1127,2,0,40,25,30,6.5,600,30
1128,0,0,25,50,20,7.0,800,35
1129,0,0,60,35,20,6.5,600,30
1130,2,1,120,60,50,7.5,600,20
1131,3,6,120,55,45,7.0,800,20
1132,2,1,110,80,60,6.0,900,20
1133,4,6,135,75,100,6.5,700,30
1134,0,0,60,40,30,7.5,600,25
1135,1,4,110,50,60,6.0,1000,25
1136,1,0,145,75,140,6.5,900,30
1137,1,4,95,40,50,7.0,1400,30
1138,2,5,125,60,50,7.0,800,25
1139,4,4,60,45,40,6.5,900,30
1140,2,1,105,40,40,6.0,500,15
1141,0,4,70,55,40,6.5,600,20
1142,3,1,25,35,15,6.5,800,25
1143,1,0,50,55,65,5.5,900,30
1144,4,0,105,55,55,7.5,900,15
1145,3,0,120,70,150,6.5,1300,35
1146,0,0,135,60,80,6.5,1200,20
1147,4,4,80,50,40,6.5,900,30
1148,0,4,65,45,40,6.5,600,20
1149,4,0,150,70,45,6.5,500,25
1150,2,1,120,75,50,7.5,1000,25
1151,2,5,110,80,55,6.5,800,25
1152,2,5,115,80,55,6.5,800,25
1153,4,0,135,75,50,7.0,600,30
1154,4,6,150,70,100,6.5,700,20
1155,4,0,140,80,60,7.5,500,25
1156,1,0,55,60,60,5.5,1000,25
1157,1,4,90,45,60,6.0,1400,30
1158,0,0,105,65,80,8.0,500,15
1159,0,0,20,40,20,6.0,600,25
1160,2,3,25,30,30,5.5,800,30
1161,1,0,135,65,125,6.5,1000,25
1162,2,5,125,40,60,7.0,1000,35
1163,1,0,120,60,130,7.0,900,30
1164,2,0,25,25,30,6.5,600,30
1165,1,0,135,60,140,6.5,900,20
1166,1,0,45,35,25,7.0,400,25
1167,4,4,80,45,55,7.5,900,30
1168,0,4,65,45,50,7.0,500,25
1169,1,4,100,60,55,6.0,1000,20
1170,2,1,80,45,50,6.5,1000,25
1171,1,4,95,45,60,6.0,1400,30
1172,1,0,150,60,150,6.0,900,30
1173,1,0,60,30,20,6.5,600,35
1174,3,4,20,30,30,5.5,700,25
1175,4,0,140,80,45,7.5,500,30
1176,1,4,85,45,60,6.0,1400,30
1177,0,4,40,30,20,7.0,500,35
1178,2,1,120,65,40,6.5,800,15
1179,2,1,125,80,50,7.5,600,25
1180,3,0,130,65,140,7.5,1500,35
1181,2,0,50,25,15,6.0,600,20
1182,2,1,120,70,60,6.0,500,20
1183,1,4,110,40,45,6.5,1500,35
1184,2,5,125,45,60,6.0,1000,35
1185,0,4,70,55,45,7.0,500,25
1186,2,5,105,40,60,7.0,1000,35
1187,1,4,95,45,45,6.5,1100,30
1188,2,5,150,50,55,6.5,900,30
1189,4,6,145,70,85,6.5,700,25
1190,3,0,120,50,60,5.5,700,35
1191,2,5,150,55,75,6.5,1000,35
1192,0,0,75,40,25,7.5,600,25
1193,2,0,40,35,35,7.5,800,25
1194,2,1,105,45,55,7.5,1000,25
1195,4,0,110,25,50,6.5,800,30
1196,1,0,120,80,150,6.0,900,30
1197,2,1,110,55,40,6.5,600,20
1198,2,0,25,30,30,7.0,700,30
1199,3,1,20,40,15,7.0,900,30
1200,1,4,50,60,50,6.5,900,30
1201,4,0,50,30,20,7.5,600,35
1202,1,0,130,90,145,6.0,900,20
1203,4,0,135,60,45,5.5,600,30
1204,4,4,90,60,135,6.0,700,20
1205,4,6,120,75,95,7.0,800,20
1206,1,0,150,85,135,6.5,900,20
1207,2,5,125,40,55,7.5,900,30
1208,2,5,130,50,70,6.0,900,30
1209,3,0,150,60,120,6.5,1000,20
1210,2,0,30,25,35,6.5,600,25
1211,3,0,120,60,120,6.5,1000,20
1212,0,0,20,50,25,7.5,700,25
1213,0,0,120,60,65,8.5,600,10
1214,1,0,125,60,135,6.0,1000,25
1215,3,0,40,50,20,6.5,900,20
1216,1,4,100,45,50,7.0,1000,25
1217,4,4,60,55,40,6.5,900,30
1218,0,4,60,45,45,6.5,600,20
1219,1,4,50,50,45,7.0,1000,20
1220,0,0,135,75,75,8.0,1000,35
1221,1,0,60,60,60,6.0,600,20
1222,1,4,60,55,40,6.5,1000,25
1223,0,0,120,70,80,7.5,1000,20
1224,0,0,25,60,30,7.0,700,30
1225,2,1,120,70,55,7.5,600,20
1226,1,4,105,40,55,7.5,1300,25
1227,2,5,110,80,60,6.0,900,30
1228,2,5,105,60,75,7.5,1000,35
1229,1,4,105,60,60,6.0,1400,30
1230,4,0,100,55,50,7.5,900,15
1231,4,6,30,45,30,7.0,800,35
1232,3,0,120,60,135,7.0,1400,30
1233,1,0,145,60,135,6.0,1000,25
1234,4,4,80,50,60,6.0,800,25
1235,0,0,60,35,30,6.5,600,30
1236,2,1,110,50,45,7.0,900,20
1237,0,0,105,75,75,7.5,600,25
1238,1,0,45,55,60,6.0,1000,25
1239,2,1,115,60,55,7.5,800,15
1240,1,4,55,40,25,6.5,700,35
1241,4,4,85,55,135,7.5,800,20
1242,2,1,120,75,60,6.0,700,30
1243,2,5,100,70,45,7.5,900,30
1244,3,0,65,30,30,6.0,700,25
1245,1,4,110,60,45,7.0,1200,35
1246,4,0,110,30,45,6.5,800,35
1247,1,0,130,65,140,6.5,900,30
1248,0,4,30,30,25,7.0,600,35
1249,2,1,120,60,60,6.0,700,25
1250,3,0,150,75,140,6.5,1000,30
1251,1,0,60,55,60,6.0,700,25
1252,2,5,110,40,55,7.5,900,30
1253,2,0,25,30,35,7.0,700,25
1254,4,0,120,60,40,5.5,500,20
1255,1,0,45,30,15,6.5,600,25
1256,2,1,105,45,50,7.0,500,15
1257,2,2,20,20,10,7.0,800,35
1258,2,2,20,15,10,6.5,700,30
1259,1,4,60,30,25,6.5,700,25
1260,0,4,60,30,30,6.5,600,20
1261,0,4,65,45,55,7.5,600,30
1262,0,0,140,70,80,7.5,1000,20
1263,3,0,145,65,140,7.5,1500,35
1264,2,5,110,55,75,6.5,1000,35
1265,4,0,115,40,50,7.0,800,15
1266,4,6,35,40,30,7.0,800,35
1267,4,0,145,65,60,6.0,500,25
1268,2,1,20,30,20,6.0,800,20
1269,1,4,120,60,40,6.5,1300,25
1270,3,0,55,30,40,6.0,700,25
1271,0,0,75,35,20,6.5,600,30
1272,2,1,90,40,50,7.5,600,20
1273,2,5,120,55,70,7.0,900,30
1274,4,0,135,70,45,6.5,500,25
1275,3,0,145,80,120,7.5,1200,30
1276,0,0,30,50,25,7.5,700,25
1277,4,0,105,60,45,7.0,800,20
1278,4,0,135,75,40,7.0,600,25
1279,2,3,35,25,35,6.5,800,30
1280,0,0,30,55,30,6.0,800,30
1281,4,0,105,50,40,6.5,900,20
1282,1,0,145,70,150,6.0,900,30
1283,3,0,135,60,145,7.5,1500,25
1284,1,0,50,25,25,6.5,500,30
1285,0,0,30,40,20,6.0,600,25
1286,4,0,20,25,45,6.0,1600,25
1287,4,0,145,75,45,7.0,500,20
1288,3,0,35,35,30,6.5,800,30
1289,2,1,110,45,55,7.5,1000,25
1290,2,5,115,75,45,6.5,900,30
1291,2,0,40,25,40,6.5,600,30
1292,4,6,120,60,85,7.0,800,30
1293,0,0,50,35,30,6.5,300,25
1294,1,0,50,55,60,6.0,1000,25
1295,4,4,100,55,135,7.5,800,20
1296,1,0,40,60,60,5.5,1000,25
1297,3,0,110,50,50,5.5,700,35
1298,2,1,60,60,50,7.5,800,15
1299,0,0,55,30,20,6.0,300,20
1300,2,5,125,55,60,7.0,1000,35
1301,1,0,55,25,30,7.0,400,25
1302,2,0,55,25,35,6.0,500,25
1303,0,0,120,80,65,8.5,1200,30
1304,4,4,90,55,125,7.0,700,20
1305,2,5,140,45,55,6.5,900,30
1306,1,0,145,90,145,6.0,900,20
1307,4,0,110,40,40,6.0,800,15
1308,4,0,125,65,55,6.0,600,30
1309,1,4,60,60,45,7.0,900,30
1310,1,0,55,50,65,6.0,900,30
1311,4,6,120,65,95,7.0,800,30
1312,0,0,150,80,65,8.5,1200,30
1313,1,0,65,45,60,6.0,600,20
1314,4,0,120,40,60,6.0,800,15
1315,4,0,30,30,50,6.5,1700,30
1316,4,0,120,50,40,6.5,900,20
1317,1,0,150,65,150,6.0,900,20
1318,4,6,30,50,30,7.0,800,35
1319,3,4,20,40,20,6.5,900,35
1320,1,4,80,45,60,6.0,1400,30
1321,0,0,110,80,80,8.0,500,30
1322,2,5,120,75,65,7.5,1000,35
1323,2,0,100,50,110,6.5,1000,30
1324,2,5,105,70,65,6.5,1000,35
1325,1,0,140,70,125,7.0,900,20
1326,3,6,115,50,45,6.5,700,20
1327,2,5,100,60,65,7.5,800,25
1328,2,4,50,25,30,6.0,300,25
1329,1,4,120,50,60,6.0,1000,25
1330,4,4,80,50,140,6.0,700,20
1331,3,0,120,75,130,7.5,1500,35
1332,0,0,110,70,70,8.5,500,20
1333,2,5,135,40,70,6.0,900,30
1334,1,0,130,60,135,6.0,1000,25
1335,0,4,70,45,40,6.5,600,20
1336,0,0,140,70,70,7.5,1200,30
1337,4,2,30,40,30,6.0,800,25
1338,2,1,105,60,40,6.5,800,15
1339,0,0,145,70,65,7.5,1100,30
1340,0,0,30,50,30,7.0,700,35
1341,2,5,145,50,75,7.5,1000,35
1342,0,4,80,55,55,7.5,600,30
1343,1,0,60,30,40,6.0,400,25
1344,3,0,40,40,20,6.0,700,15
1345,2,5,105,65,45,6.5,900,30
1346,4,6,125,65,90,6.5,700,20
1347,3,0,130,60,150,7.5,1200,20
1348,1,0,45,20,40,6.0,600,35
1349,3,0,150,70,145,6.5,1000,20
1350,0,0,135,75,80,8.0,1200,20
1351,3,0,135,75,135,6.5,1300,35
1352,1,0,40,45,80,6.0,900,20
1353,1,0,70,40,60,6.0,700,25
1354,4,6,145,80,90,7.0,800,25
